date,ixic,ixic_volume,ixic_change_pct
2013-03-15,"3,249.07","872,860,000",-0.30%
2013-03-18,"3,237.59","352,520,000",-0.35%
2013-03-19,"3,229.10","371,620,000",-0.26%
2013-03-20,"3,254.19","348,770,000",0.78%
2013-03-21,"3,222.60","360,380,000",-0.97%
2013-03-22,"3,245.00","354,600,000",0.70%
2013-03-25,"3,235.30","380,230,000",-0.30%
2013-03-26,"3,252.48","306,780,000",0.53%
2013-03-27,"3,256.52","316,130,000",0.12%
2013-03-28,"3,267.52","423,250,000",0.34%
2013-04-01,"3,239.17","366,640,000",-0.87%
2013-04-02,"3,254.86","366,750,000",0.48%
2013-04-03,"3,218.60","440,860,000",-1.11%
2013-04-04,"3,224.98","354,610,000",0.20%
2013-04-05,"3,203.86","400,590,000",-0.65%
2013-04-08,"3,222.25","333,250,000",0.57%
2013-04-09,"3,237.86","371,760,000",0.48%
2013-04-10,"3,297.25","420,210,000",1.83%
2013-04-11,"3,300.16","432,120,000",0.09%
2013-04-12,"3,294.95","374,580,000",-0.16%
2013-04-15,"3,216.49","484,380,000",-2.38%
2013-04-16,"3,264.63","387,380,000",1.50%
2013-04-17,"3,204.67","490,880,000",-1.84%
2013-04-18,"3,166.36","460,300,000",-1.20%
2013-04-19,"3,206.06","494,380,000",1.25%
2013-04-22,"3,233.55","426,940,000",0.86%
2013-04-23,"3,269.33","418,170,000",1.11%
2013-04-24,"3,269.65","425,310,000",0.01%
2013-04-25,"3,289.99","458,900,000",0.62%
2013-04-26,"3,279.26","429,900,000",-0.33%
2013-04-29,"3,307.02","369,130,000",0.85%
2013-04-30,"3,328.79","522,650,000",0.66%
2013-05-01,"3,299.13","458,000,000",-0.89%
2013-05-02,"3,340.62","394,590,000",1.26%
2013-05-03,"3,378.63","388,720,000",1.14%
2013-05-06,"3,392.97","334,290,000",0.42%
2013-05-07,"3,396.63","376,440,000",0.11%
2013-05-08,"3,413.27","384,610,000",0.49%
2013-05-09,"3,409.17","386,730,000",-0.12%
2013-05-10,"3,436.58","370,140,000",0.80%
2013-05-13,"3,438.79","355,120,000",0.06%
2013-05-14,"3,462.61","395,210,000",0.69%
2013-05-15,"3,471.62","399,040,000",0.26%
2013-05-16,"3,465.24","425,360,000",-0.18%
2013-05-17,"3,498.97","497,130,000",0.97%
2013-05-20,"3,496.43","405,120,000",-0.07%
2013-05-21,"3,502.12","401,050,000",0.16%
2013-05-22,"3,463.30","503,740,000",-1.11%
2013-05-23,"3,459.42","436,890,000",-0.11%
2013-05-24,"3,459.14","344,650,000",-0.01%
2013-05-28,"3,488.89","420,670,000",0.86%
2013-05-29,"3,467.52","384,640,000",-0.61%
2013-05-30,"3,491.30","399,850,000",0.69%
2013-05-31,"3,455.91","554,180,000",-1.01%
2013-06-03,"3,465.37","519,270,000",0.27%
2013-06-04,"3,445.26","456,830,000",-0.58%
2013-06-05,"3,401.48","438,820,000",-1.27%
2013-06-06,"3,424.05","444,550,000",0.66%
2013-06-07,"3,469.22","412,580,000",1.32%
2013-06-10,"3,473.77","356,290,000",0.13%
2013-06-11,"3,436.95","357,180,000",-1.06%
2013-06-12,"3,400.43","358,760,000",-1.06%
2013-06-13,"3,445.36","361,120,000",1.32%
2013-06-14,"3,423.56","340,270,000",-0.63%
2013-06-17,"3,452.13","366,210,000",0.83%
2013-06-18,"3,482.18","358,540,000",0.87%
2013-06-19,"3,443.20","389,860,000",-1.12%
2013-06-20,"3,364.64","496,990,000",-2.28%
2013-06-21,"3,357.25","1,080,000,000",-0.22%
2013-06-24,"3,320.76","493,600,000",-1.09%
2013-06-25,"3,347.89","408,550,000",0.82%
2013-06-26,"3,376.22","393,980,000",0.85%
2013-06-27,"3,401.86","392,160,000",0.76%
2013-06-28,"3,403.25","1,130,000,000",0.04%
2013-07-01,"3,434.49","394,860,000",0.92%
2013-07-02,"3,433.40","397,170,000",-0.03%
2013-07-03,"3,443.67","230,420,000",0.30%
2013-07-05,"3,479.38","311,460,000",1.04%
2013-07-08,"3,484.83","380,070,000",0.16%
2013-07-09,"3,504.26","385,450,000",0.56%
2013-07-10,"3,520.76","372,210,000",0.47%
2013-07-11,"3,578.30","403,900,000",1.63%
2013-07-12,"3,600.08","420,800,000",0.61%
2013-07-15,"3,607.49","333,350,000",0.21%
2013-07-16,"3,598.50","366,490,000",-0.25%
2013-07-17,"3,610.00","358,960,000",0.32%
2013-07-18,"3,611.28","377,390,000",0.04%
2013-07-19,"3,587.61","463,030,000",-0.66%
2013-07-22,"3,600.39","362,970,000",0.36%
2013-07-23,"3,579.27","362,450,000",-0.59%
2013-07-24,"3,579.60","416,680,000",0.01%
2013-07-25,"3,605.19","491,340,000",0.71%
2013-07-26,"3,613.16","388,830,000",0.22%
2013-07-29,"3,599.14","313,130,000",-0.39%
2013-07-30,"3,616.47","380,420,000",0.48%
2013-07-31,"3,626.37","454,730,000",0.27%
2013-08-01,"3,675.74","400,210,000",1.36%
2013-08-02,"3,689.59","362,140,000",0.38%
2013-08-05,"3,692.95","300,010,000",0.09%
2013-08-06,"3,665.77","345,090,000",-0.74%
2013-08-07,"3,654.01","376,950,000",-0.32%
2013-08-08,"3,669.12","374,290,000",0.41%
2013-08-09,"3,660.11","348,490,000",-0.25%
2013-08-12,"3,669.95","323,060,000",0.27%
2013-08-13,"3,684.44","361,420,000",0.39%
2013-08-14,"3,669.27","360,840,000",-0.41%
2013-08-15,"3,606.12","388,140,000",-1.72%
2013-08-16,"3,602.78","402,400,000",-0.09%
2013-08-19,"3,589.09","326,250,000",-0.38%
2013-08-20,"3,613.59","297,610,000",0.68%
2013-08-21,"3,599.79","340,210,000",-0.38%
2013-08-22,"3,638.71","257,820,000",1.08%
2013-08-23,"3,657.79","342,960,000",0.52%
2013-08-26,"3,657.57","320,250,000",-0.01%
2013-08-27,"3,578.52","371,070,000",-2.16%
2013-08-28,"3,593.35","314,630,000",0.41%
