date,amzn,amzn_volume,amzn_change_pct,ixic,ixic_volume,ixic_change_pct,nasdaqndxt,sp500_25,sp500_25_change_pct,spx,spx_change_pct,vixcls,vxazn,amzn_lag1,amzn_delta,amzn_volume_lag1,amzn_volume_delta,amzn_change_pct_lag1,amzn_change_pct_delta,ixic_lag1,ixic_delta,ixic_volume_lag1,ixic_volume_delta,ixic_change_pct_lag1,ixic_change_pct_delta,nasdaqndxt_lag1,nasdaqndxt_delta,sp500_25_lag1,sp500_25_delta,sp500_25_change_pct_lag1,sp500_25_change_pct_delta,spx_lag1,spx_delta,spx_change_pct_lag1,spx_change_pct_delta,vixcls_lag1,vixcls_delta,vxazn_lag1,vxazn_delta,amzn_next_return,label
2011-04-01,9.0100,113730000.0000,0.0000,2789.6000,562200000.0000,0.3100,1452.7400,310.6300,0.7200,1332.4000,0.5000,17.4000,35.2000,9.0100,0.0000,96570000.0000,17160000.0000,0.4500,-0.4500,2781.0700,8.5300,512950000.0000,49250000.0000,0.1500,0.1600,1454.4600,-1.7200,308.4000,2.2300,-0.3900,1.1100,1325.8000,6.6000,-0.1900,0.6900,17.7400,-0.3400,35.5000,-0.3000,0.0155,Positive
2011-04-04,9.1500,83790000.0000,1.5500,2789.1900,428470000.0000,-0.0100,1445.2500,311.0600,0.1400,1332.9000,0.0400,17.5000,35.8800,9.0100,0.1400,113730000.0000,-29940000.0000,0.0000,1.5500,2789.6000,-0.4100,562200000.0000,-133730000.0000,0.3100,-0.3200,1452.7400,-7.4900,310.6300,0.4300,0.7200,-0.5800,1332.4000,0.5000,0.5000,-0.4600,17.4000,0.1000,35.2000,0.6800,0.0120,Positive
2011-04-05,9.2600,111400000.0000,1.2000,2791.1900,481220000.0000,0.0700,1446.2800,312.2600,0.3900,1332.6000,-0.0200,17.2500,35.6800,9.1500,0.1100,83790000.0000,27610000.0000,1.5500,-0.3500,2789.1900,2.0000,428470000.0000,52750000.0000,-0.0100,0.0800,1445.2500,1.0300,311.0600,1.2000,0.1400,0.2500,1332.9000,-0.3000,0.0400,-0.0600,17.5000,-0.2500,35.8800,-0.2000,-0.0130,Negative
2011-04-06,9.1400,108630000.0000,-1.3000,2799.8200,486870000.0000,0.3100,1454.2800,311.5800,-0.2200,1335.5000,0.2200,16.9000,36.4300,9.2600,-0.1200,111400000.0000,-2770000.0000,1.2000,-2.5000,2791.1900,8.6300,481220000.0000,5650000.0000,0.0700,0.2400,1446.2800,8.0000,312.2600,-0.6800,0.3900,-0.6100,1332.6000,2.9000,-0.0200,0.2400,17.2500,-0.3500,35.6800,0.7500,0.0120,Positive
2011-04-07,9.2500,91310000.0000,1.2000,2796.1400,476140000.0000,-0.1300,1450.3500,310.5400,-0.3300,1333.5000,-0.1500,17.1100,35.5300,9.1400,0.1100,108630000.0000,-17320000.0000,-1.3000,2.5000,2799.8200,-3.6800,486870000.0000,-10730000.0000,0.3100,-0.4400,1454.2800,-3.9300,311.5800,-1.0400,-0.2200,-0.1100,1335.5000,-2.0000,0.2200,-0.3700,16.9000,0.2100,36.4300,-0.9000,-0.0011,Neutral
2011-04-08,9.2400,74540000.0000,-0.1100,2780.4100,422400000.0000,-0.5600,1443.6800,308.8100,-0.5600,1328.2000,-0.4000,17.8700,35.1700,9.2500,-0.0100,91310000.0000,-16770000.0000,1.2000,-1.3100,2796.1400,-15.7300,476140000.0000,-53740000.0000,-0.1300,-0.4300,1450.3500,-6.6700,310.5400,-1.7300,-0.3300,-0.2300,1333.5000,-5.3000,-0.1500,-0.2500,17.1100,0.7600,35.5300,-0.3600,-0.0043,Neutral
2011-04-11,9.2000,65960000.0000,-0.4300,2771.5100,505170000.0000,-0.3200,1440.4000,308.5800,-0.0700,1324.5000,-0.2800,16.5900,37.5500,9.2400,-0.0400,74540000.0000,-8580000.0000,-0.1100,-0.3200,2780.4100,-8.9000,422400000.0000,82770000.0000,-0.5600,0.2400,1443.6800,-3.2800,308.8100,-0.2300,-0.5600,0.4900,1328.2000,-3.7000,-0.4000,0.1200,17.8700,-1.2800,35.1700,2.3800,-0.0196,Negative
2011-04-12,9.0200,106810000.0000,-1.9600,2744.7900,458960000.0000,-0.9600,1425.5900,308.0900,-0.1600,1314.2000,-0.7800,17.0900,38.1300,9.2000,-0.1800,65960000.0000,40850000.0000,-0.4300,-1.5300,2771.5100,-26.7200,505170000.0000,-46210000.0000,-0.3200,-0.6400,1440.4000,-14.8100,308.5800,-0.4900,-0.0700,-0.0900,1324.5000,-10.3000,-0.2800,-0.5000,16.5900,0.5000,37.5500,0.5800,0.0100,Positive
2011-04-13,9.1100,84570000.0000,1.0000,2761.5200,457200000.0000,0.6100,1440.8900,309.1200,0.3300,1314.4000,0.0200,16.9200,38.1300,9.0200,0.0900,106810000.0000,-22240000.0000,-1.9600,2.9600,2744.7900,16.7300,458960000.0000,-1760000.0000,-0.9600,1.5700,1425.5900,15.3000,308.0900,1.0300,-0.1600,0.4900,1314.2000,0.2000,-0.7800,0.8000,17.0900,-0.1700,38.1300,0.0000,-0.0022,Neutral
2011-04-14,9.0900,71790000.0000,-0.2200,2760.2200,451740000.0000,-0.0500,1442.5400,308.3500,-0.2500,1314.5000,0.0100,16.2700,36.6700,9.1100,-0.0200,84570000.0000,-12780000.0000,1.0000,-1.2200,2761.5200,-1.3000,457200000.0000,-5460000.0000,0.6100,-0.6600,1440.8900,1.6500,309.1200,-0.7700,0.3300,-0.5800,1314.4000,0.1000,0.0200,-0.0100,16.9200,-0.6500,38.1300,-1.4600,-0.0099,Negative
2011-04-15,9.0000,85460000.0000,-0.9900,2764.6500,544730000.0000,0.1600,1440.9500,310.1900,0.6000,1319.7000,0.4000,15.3200,35.6500,9.0900,-0.0900,71790000.0000,13670000.0000,-0.2200,-0.7700,2760.2200,4.4300,451740000.0000,92990000.0000,-0.0500,0.2100,1442.5400,-1.5900,308.3500,1.8400,-0.2500,0.8500,1314.5000,5.2000,0.0100,0.3900,16.2700,-0.9500,36.6700,-1.0200,-0.0089,Negative
2011-04-18,8.9200,92350000.0000,-0.8900,2735.3800,478290000.0000,-1.0600,1422.8900,307.2900,-0.9300,1305.1000,-1.1100,16.9600,36.9300,9.0000,-0.0800,85460000.0000,6890000.0000,-0.9900,0.1000,2764.6500,-29.2700,544730000.0000,-66440000.0000,0.1600,-1.2200,1440.9500,-18.0600,310.1900,-2.9000,0.6000,-1.5300,1319.7000,-14.6000,0.4000,-1.5100,15.3200,1.6400,35.6500,1.2800,0.0022,Neutral
2011-04-19,8.9400,52950000.0000,0.2200,2744.9700,440010000.0000,0.3500,1426.3500,308.0700,0.2500,1312.6000,0.5700,15.8300,36.6300,8.9200,0.0200,92350000.0000,-39400000.0000,-0.8900,1.1100,2735.3800,9.5900,478290000.0000,-38280000.0000,-1.0600,1.4100,1422.8900,3.4600,307.2900,0.7800,-0.9300,1.1800,1305.1000,7.5000,-1.1100,1.6800,16.9600,-1.1300,36.9300,-0.3000,0.0280,Positive
2011-04-20,9.1900,81360000.0000,2.8000,2802.5100,539560000.0000,2.1000,1472.3400,313.4100,1.7300,1330.4000,1.3600,15.0700,36.3800,8.9400,0.2500,52950000.0000,28410000.0000,0.2200,2.5800,2744.9700,57.5400,440010000.0000,99550000.0000,0.3500,1.7500,1426.3500,45.9900,308.0700,5.3400,0.2500,1.4800,1312.6000,17.8000,0.5700,0.7900,15.8300,-0.7600,36.6300,-0.2500,0.0109,Positive
2011-04-21,9.2900,67030000.0000,1.0900,2820.1600,471560000.0000,0.6300,1477.0600,315.4100,0.6400,1337.4000,0.5300,14.6900,35.9200,9.1900,0.1000,81360000.0000,-14330000.0000,2.8000,-1.7100,2802.5100,17.6500,539560000.0000,-68000000.0000,2.1000,-1.4700,1472.3400,4.7200,313.4100,2.0000,1.7300,-1.0900,1330.4000,7.0000,1.3600,-0.8300,15.0700,-0.3800,36.3800,-0.4600,-0.0022,Neutral
2011-04-25,9.2700,68790000.0000,-0.2200,2825.8800,395070000.0000,0.2000,1483.2600,314.7500,-0.2100,1335.2000,-0.1600,15.7700,38.2300,9.2900,-0.0200,67030000.0000,1760000.0000,1.0900,-1.3100,2820.1600,5.7200,471560000.0000,-76490000.0000,0.6300,-0.4300,1477.0600,6.2000,315.4100,-0.6600,0.6400,-0.8500,1337.4000,-2.2000,0.5300,-0.6900,14.6900,1.0800,35.9200,2.3100,-0.0162,Negative
2011-04-26,9.1200,224810000.0000,-1.6200,2847.5400,538650000.0000,0.7700,1495.9800,315.5800,0.2600,1347.2000,0.9000,15.6200,37.7100,9.2700,-0.1500,68790000.0000,156020000.0000,-0.2200,-1.4000,2825.8800,21.6600,395070000.0000,143580000.0000,0.2000,0.5700,1483.2600,12.7200,314.7500,0.8300,-0.2100,0.4700,1335.2000,12.0000,-0.1600,1.0600,15.7700,-0.1500,38.2300,-0.5200,0.0779,Positive
2011-04-27,9.8300,472460000.0000,7.7900,2869.8800,561750000.0000,0.7800,1501.4200,319.1400,1.1300,1355.7000,0.6300,15.3500,32.0600,9.1200,0.7100,224810000.0000,247650000.0000,-1.6200,9.4100,2847.5400,22.3400,538650000.0000,23100000.0000,0.7700,0.0100,1495.9800,5.4400,315.5800,3.5600,0.2600,0.8700,1347.2000,8.5000,0.9000,-0.2700,15.6200,-0.2700,37.7100,-5.6500,-0.0081,Negative
2011-04-28,9.7500,145550000.0000,-0.8100,2872.5300,541970000.0000,0.0900,1498.2100,320.5100,0.4300,1360.5000,0.3500,14.6200,31.1200,9.8300,-0.0800,472460000.0000,-326910000.0000,7.7900,-8.6000,2869.8800,2.6500,561750000.0000,-19780000.0000,0.7800,-0.6900,1501.4200,-3.2100,319.1400,1.3700,1.1300,-0.7000,1355.7000,4.8000,0.6300,-0.2800,15.3500,-0.7300,32.0600,-0.9400,0.0041,Neutral
2011-04-29,9.7900,132820000.0000,0.4100,2873.5400,948180000.0000,0.0400,1494.8800,320.3800,-0.0400,1363.6000,0.2300,14.7500,30.0500,9.7500,0.0400,145550000.0000,-12730000.0000,-0.8100,1.2200,2872.5300,1.0100,541970000.0000,406210000.0000,0.0900,-0.0500,1498.2100,-3.3300,320.5100,-0.1300,0.4300,-0.4700,1360.5000,3.1000,0.3500,-0.1200,14.6200,0.1300,31.1200,-1.0700,0.0276,Positive
2011-05-02,10.0600,187990000.0000,2.7600,2864.0800,553480000.0000,-0.3300,1487.5800,321.3800,0.3100,1361.2000,-0.1800,15.9900,32.0100,9.7900,0.2700,132820000.0000,55170000.0000,0.4100,2.3500,2873.5400,-9.4600,948180000.0000,-394700000.0000,0.0400,-0.3700,1494.8800,-7.3000,320.3800,1.0000,-0.0400,0.3500,1363.6000,-2.4000,0.2300,-0.4100,14.7500,1.2400,30.0500,1.9600,-0.0139,Negative
2011-05-03,9.9200,121070000.0000,-1.3900,2841.6200,590040000.0000,-0.7800,1472.2100,319.7500,-0.5100,1356.6000,-0.3400,16.7000,31.6800,10.0600,-0.1400,187990000.0000,-66920000.0000,2.7600,-4.1500,2864.0800,-22.4600,553480000.0000,36560000.0000,-0.3300,-0.4500,1487.5800,-15.3700,321.3800,-1.6300,0.3100,-0.8200,1361.2000,-4.6000,-0.1800,-0.1600,15.9900,0.7100,32.0100,-0.3300,0.0081,Positive
2011-05-04,10.0000,131030000.0000,0.8100,2828.2300,610390000.0000,-0.4700,1468.8700,318.5400,-0.3800,1347.3000,-0.6900,17.0800,32.2800,9.9200,0.0800,121070000.0000,9960000.0000,-1.3900,2.2000,2841.6200,-13.3900,590040000.0000,20350000.0000,-0.7800,0.3100,1472.2100,-3.3400,319.7500,-1.2100,-0.5100,0.1300,1356.6000,-9.3000,-0.3400,-0.3500,16.7000,0.3800,31.6800,0.6000,-0.0140,Negative
2011-05-05,9.8600,92760000.0000,-1.4000,2814.7200,611730000.0000,-0.4800,1469.7800,317.9600,-0.1800,1335.1000,-0.9100,18.2000,32.1500,10.0000,-0.1400,131030000.0000,-38270000.0000,0.8100,-2.2100,2828.2300,-13.5100,610390000.0000,1340000.0000,-0.4700,-0.0100,1468.8700,0.9100,318.5400,-0.5800,-0.3800,0.2000,1347.3000,-12.2000,-0.6900,-0.2200,17.0800,1.1200,32.2800,-0.1300,0.0020,Neutral
2011-05-06,9.8800,80360000.0000,0.2000,2827.5600,561090000.0000,0.4600,1481.2800,318.0100,0.0200,1340.2000,0.3800,18.4000,31.2800,9.8600,0.0200,92760000.0000,-12400000.0000,-1.4000,1.6000,2814.7200,12.8400,611730000.0000,-50640000.0000,-0.4800,0.9400,1469.7800,11.5000,317.9600,0.0500,-0.1800,0.2000,1335.1000,5.1000,-0.9100,1.2900,18.2000,0.2000,32.1500,-0.8700,0.0162,Positive
2011-05-09,10.0400,116520000.0000,1.6200,2843.2500,447830000.0000,0.5500,1482.0800,318.4900,0.1500,1346.3000,0.4600,17.1600,32.1400,9.8800,0.1600,80360000.0000,36160000.0000,0.2000,1.4200,2827.5600,15.6900,561090000.0000,-113260000.0000,0.4600,0.0900,1481.2800,0.8000,318.0100,0.4800,0.0200,0.1300,1340.2000,6.1000,0.3800,0.0800,18.4000,-1.2400,31.2800,0.8600,0.0159,Positive
2011-05-10,10.2000,117840000.0000,1.5900,2871.8900,522620000.0000,1.0100,1496.9900,322.4800,1.2500,1357.2000,0.8100,15.9100,30.2600,10.0400,0.1600,116520000.0000,1320000.0000,1.6200,-0.0300,2843.2500,28.6400,447830000.0000,74790000.0000,0.5500,0.4600,1482.0800,14.9100,318.4900,3.9900,0.1500,1.1000,1346.3000,10.9000,0.4600,0.3500,17.1600,-1.2500,32.1400,-1.8800,0.0020,Neutral
2011-05-11,10.2200,96270000.0000,0.2000,2845.0600,627180000.0000,-0.9300,1481.8000,319.8400,-0.8200,1342.1000,-1.1100,16.9500,30.3500,10.2000,0.0200,117840000.0000,-21570000.0000,1.5900,-1.3900,2871.8900,-26.8300,522620000.0000,104560000.0000,1.0100,-1.9400,1496.9900,-15.1900,322.4800,-2.6400,1.2500,-2.0700,1357.2000,-15.1000,0.8100,-1.9200,15.9100,1.0400,30.2600,0.0900,0.0078,Positive
2011-05-12,10.3000,96410000.0000,0.7800,2863.0400,615410000.0000,0.6300,1497.0900,322.5800,0.8600,1348.7000,0.4900,16.0300,31.2400,10.2200,0.0800,96270000.0000,140000.0000,0.2000,0.5800,2845.0600,17.9800,627180000.0000,-11770000.0000,-0.9300,1.5600,1481.8000,15.2900,319.8400,2.7400,-0.8200,1.6800,1342.1000,6.6000,-1.1100,1.6000,16.9500,-0.9200,30.3500,0.8900,-0.0165,Negative
2011-05-13,10.1300,82520000.0000,-1.6500,2828.4700,540670000.0000,-1.2100,1472.3000,320.3900,-0.6800,1337.8000,-0.8100,17.0700,30.6400,10.3000,-0.1700,96410000.0000,-13890000.0000,0.7800,-2.4300,2863.0400,-34.5700,615410000.0000,-74740000.0000,0.6300,-1.8400,1497.0900,-24.7900,322.5800,-2.1900,0.8600,-1.5400,1348.7000,-10.9000,0.4900,-1.3000,16.0300,1.0400,31.2400,-0.6000,-0.0494,Negative
2011-05-16,9.6300,187790000.0000,-4.9400,2782.3100,572930000.0000,-1.6300,1446.9900,315.8300,-1.4200,1329.5000,-0.6200,18.2400,34.3100,10.1300,-0.5000,82520000.0000,105270000.0000,-1.6500,-3.2900,2828.4700,-46.1600,540670000.0000,32260000.0000,-1.2100,-0.4200,1472.3000,-25.3100,320.3900,-4.5600,-0.6800,-0.7400,1337.8000,-8.3000,-0.8100,0.1900,17.0700,1.1700,30.6400,3.6700,0.0114,Positive
2011-05-17,9.7400,141550000.0000,1.1400,2783.2100,600240000.0000,0.0300,1440.4700,316.2800,0.1400,1329.0000,-0.0400,17.5500,33.2900,9.6300,0.1100,187790000.0000,-46240000.0000,-4.9400,6.0800,2782.3100,0.9000,572930000.0000,27310000.0000,-1.6300,1.6600,1446.9900,-6.5200,315.8300,0.4500,-1.4200,1.5600,1329.5000,-0.5000,-0.6200,0.5800,18.2400,-0.6900,34.3100,-1.0200,0.0113,Positive
2011-05-18,9.8500,99180000.0000,1.1300,2815.0000,513710000.0000,1.1400,1461.5000,319.9200,1.1500,1340.7000,0.8800,16.2300,31.4100,9.7400,0.1100,141550000.0000,-42370000.0000,1.1400,-0.0100,2783.2100,31.7900,600240000.0000,-86530000.0000,0.0300,1.1100,1440.4700,21.0300,316.2800,3.6400,0.1400,1.0100,1329.0000,11.7000,-0.0400,0.9200,17.5500,-1.3200,33.2900,-1.8800,0.0091,Positive
2011-05-19,9.9400,74050000.0000,0.9100,2823.3100,493600000.0000,0.3000,1461.5000,320.9800,0.3300,1343.6000,0.2200,15.5200,30.6600,9.8500,0.0900,99180000.0000,-25130000.0000,1.1300,-0.2200,2815.0000,8.3100,513710000.0000,-20110000.0000,1.1400,-0.8400,1461.5000,0.0000,319.9200,1.0600,1.1500,-0.8200,1340.7000,2.9000,0.8800,-0.6600,16.2300,-0.7100,31.4100,-0.7500,-0.0010,Neutral
2011-05-20,9.9300,67640000.0000,-0.1000,2803.3200,531970000.0000,-0.7100,1456.1000,317.9300,-0.9500,1333.3000,-0.7700,17.4300,30.2400,9.9400,-0.0100,74050000.0000,-6410000.0000,0.9100,-1.0100,2823.3100,-19.9900,493600000.0000,38370000.0000,0.3000,-1.0100,1461.5000,-5.4000,320.9800,-3.0500,0.3300,-1.2800,1343.6000,-10.3000,0.2200,-0.9900,15.5200,1.9100,30.6600,-0.4200,-0.0121,Negative
2011-05-23,9.8100,84610000.0000,-1.2100,2758.9000,504940000.0000,-1.5800,1429.6900,314.9500,-0.9400,1317.4000,-1.1900,18.2700,32.4600,9.9300,-0.1200,67640000.0000,16970000.0000,-0.1000,-1.1100,2803.3200,-44.4200,531970000.0000,-27030000.0000,-0.7100,-0.8700,1456.1000,-26.4100,317.9300,-2.9800,-0.9500,0.0100,1333.3000,-15.9000,-0.7700,-0.4200,17.4300,0.8400,30.2400,2.2200,-0.0153,Negative
2011-05-24,9.6600,59450000.0000,-1.5300,2746.1600,495930000.0000,-0.4600,1420.0100,313.2900,-0.5300,1316.3000,-0.0800,17.8200,31.3400,9.8100,-0.1500,84610000.0000,-25160000.0000,-1.2100,-0.3200,2758.9000,-12.7400,504940000.0000,-9010000.0000,-1.5800,1.1200,1429.6900,-9.6800,314.9500,-1.6600,-0.9400,0.4100,1317.4000,-1.1000,-1.1900,1.1100,18.2700,-0.4500,32.4600,-1.1200,-0.0052,Neutral
2011-05-25,9.6100,93220000.0000,-0.5200,2761.3800,523970000.0000,0.5500,1425.7600,313.3300,0.0100,1320.5000,0.3200,17.0700,30.3800,9.6600,-0.0500,59450000.0000,33770000.0000,-1.5300,1.0100,2746.1600,15.2200,495930000.0000,28040000.0000,-0.4600,1.0100,1420.0100,5.7500,313.2900,0.0400,-0.5300,0.5400,1316.3000,4.2000,-0.0800,0.4000,17.8200,-0.7500,31.3400,-0.9600,0.0146,Positive
2011-05-26,9.7500,81510000.0000,1.4600,2782.9200,521810000.0000,0.7800,1441.8900,315.8600,0.8100,1325.7000,0.3900,16.0900,29.9200,9.6100,0.1400,93220000.0000,-11710000.0000,-0.5200,1.9800,2761.3800,21.5400,523970000.0000,-2160000.0000,0.5500,0.2300,1425.7600,16.1300,313.3300,2.5300,0.0100,0.8000,1320.5000,5.2000,0.3200,0.0700,17.0700,-0.9800,30.3800,-0.4600,-0.0041,Neutral
2011-05-27,9.7100,47080000.0000,-0.4100,2796.8600,444770000.0000,0.5000,1453.3800,316.8500,0.3100,1331.1000,0.4100,15.9800,29.2000,9.7500,-0.0400,81510000.0000,-34430000.0000,1.4600,-1.8700,2782.9200,13.9400,521810000.0000,-77040000.0000,0.7800,-0.2800,1441.8900,11.4900,315.8600,0.9900,0.8100,-0.5000,1325.7000,5.4000,0.3900,0.0200,16.0900,-0.1100,29.9200,-0.7200,0.0124,Positive
2011-05-31,9.8300,68260000.0000,1.2400,2835.3000,947550000.0000,1.3700,1472.5300,318.9100,0.6500,1345.2000,1.0600,15.4500,29.8800,9.7100,0.1200,47080000.0000,21180000.0000,-0.4100,1.6500,2796.8600,38.4400,444770000.0000,502780000.0000,0.5000,0.8700,1453.3800,19.1500,316.8500,2.0600,0.3100,0.3400,1331.1000,14.1000,0.4100,0.6500,15.9800,-0.5300,29.2000,0.6800,-0.0214,Negative
2011-06-01,9.6200,68990000.0000,-2.1400,2769.1900,662690000.0000,-2.3300,1433.2800,311.6300,-2.2800,1314.5000,-2.2800,18.3000,31.0900,9.8300,-0.2100,68260000.0000,730000.0000,1.2400,-3.3800,2835.3000,-66.1100,947550000.0000,-284860000.0000,1.3700,-3.7000,1472.5300,-39.2500,318.9100,-7.2800,0.6500,-2.9300,1345.2000,-30.7000,1.0600,-3.3400,15.4500,2.8500,29.8800,1.2100,0.0062,Neutral
2011-06-02,9.6800,60910000.0000,0.6200,2773.3100,535270000.0000,0.1500,1438.2100,310.9200,-0.2300,1312.9000,-0.1200,18.0900,30.8600,9.6200,0.0600,68990000.0000,-8080000.0000,-2.1400,2.7600,2769.1900,4.1200,662690000.0000,-127420000.0000,-2.3300,2.4800,1433.2800,4.9300,311.6300,-0.7100,-2.2800,2.0500,1314.5000,-1.6000,-2.2800,2.1600,18.3000,-0.2100,31.0900,-0.2300,-0.0269,Negative
2011-06-03,9.4200,99510000.0000,-2.6900,2732.7800,559230000.0000,-1.4600,1409.6400,306.6200,-1.3800,1300.2000,-0.9700,17.9500,31.9800,9.6800,-0.2600,60910000.0000,38600000.0000,0.6200,-3.3100,2773.3100,-40.5300,535270000.0000,23960000.0000,0.1500,-1.6100,1438.2100,-28.5700,310.9200,-4.3000,-0.2300,-1.1500,1312.9000,-12.7000,-0.1200,-0.8500,18.0900,-0.1400,30.8600,1.1200,-0.0149,Negative
2011-06-06,9.2800,74260000.0000,-1.4900,2702.5600,545850000.0000,-1.1100,1396.7800,303.6200,-0.9800,1286.2000,-1.0800,18.4900,32.8800,9.4200,-0.1400,99510000.0000,-25250000.0000,-2.6900,1.2000,2732.7800,-30.2200,559230000.0000,-13380000.0000,-1.4600,0.3500,1409.6400,-12.8600,306.6200,-3.0000,-1.3800,0.4000,1300.2000,-14.0000,-0.9700,-0.1100,17.9500,0.5400,31.9800,0.9000,0.0108,Positive
2011-06-07,9.3800,97340000.0000,1.0800,2701.5600,510840000.0000,-0.0400,1397.5600,303.9900,0.1200,1284.9000,-0.1000,18.0700,32.5100,9.2800,0.1000,74260000.0000,23080000.0000,-1.4900,2.5700,2702.5600,-1.0000,545850000.0000,-35010000.0000,-1.1100,1.0700,1396.7800,0.7800,303.6200,0.3700,-0.9800,1.1000,1286.2000,-1.3000,-1.0800,0.9800,18.4900,-0.4200,32.8800,-0.3700,0.0021,Neutral
2011-06-08,9.4000,74350000.0000,0.2100,2675.3800,570440000.0000,-0.9700,1376.6300,301.5200,-0.8100,1279.6000,-0.4100,18.7900,32.5100,9.3800,0.0200,97340000.0000,-22990000.0000,1.0800,-0.8700,2701.5600,-26.1800,510840000.0000,59600000.0000,-0.0400,-0.9300,1397.5600,-20.9300,303.9900,-2.4700,0.1200,-0.9300,1284.9000,-5.3000,-0.1000,-0.3100,18.0700,0.7200,32.5100,0.0000,0.0085,Positive
2011-06-09,9.4800,83740000.0000,0.8500,2684.8700,480360000.0000,0.3500,1377.5800,303.8400,0.7700,1289.0000,0.7300,17.7700,31.9600,9.4000,0.0800,74350000.0000,9390000.0000,0.2100,0.6400,2675.3800,9.4900,570440000.0000,-90080000.0000,-0.9700,1.3200,1376.6300,0.9500,301.5200,2.3200,-0.8100,1.5800,1279.6000,9.4000,-0.4100,1.1400,18.7900,-1.0200,32.5100,-0.5500,-0.0158,Negative
2011-06-10,9.3300,75270000.0000,-1.5800,2643.7300,563120000.0000,-1.5300,1357.2400,298.2400,-1.8400,1271.0000,-1.4000,18.8600,32.4500,9.4800,-0.1500,83740000.0000,-8470000.0000,0.8500,-2.4300,2684.8700,-41.1400,480360000.0000,82760000.0000,0.3500,-1.8800,1377.5800,-20.3400,303.8400,-5.6000,0.7700,-2.6100,1289.0000,-18.0000,0.7300,-2.1300,17.7700,1.0900,31.9600,0.4900,-0.0021,Neutral
2011-06-13,9.3100,77400000.0000,-0.2100,2639.6900,510320000.0000,-0.1500,1350.5400,297.7700,-0.1600,1271.8000,0.0600,19.6100,31.3300,9.3300,-0.0200,75270000.0000,2130000.0000,-1.5800,1.3700,2643.7300,-4.0400,563120000.0000,-52800000.0000,-1.5300,1.3800,1357.2400,-6.7000,298.2400,-0.4700,-1.8400,1.6800,1271.0000,0.8000,-1.4000,1.4600,18.8600,0.7500,32.4500,-1.1200,0.0204,Positive
2011-06-14,9.5000,79210000.0000,2.0400,2678.7200,480750000.0000,1.4800,1370.1800,302.9400,1.7400,1287.9000,1.2700,18.2600,30.5700,9.3100,0.1900,77400000.0000,1810000.0000,-0.2100,2.2500,2639.6900,39.0300,510320000.0000,-29570000.0000,-0.1500,1.6300,1350.5400,19.6400,297.7700,5.1700,-0.1600,1.9000,1271.8000,16.1000,0.0600,1.2100,19.6100,-1.3500,31.3300,-0.7600,-0.0211,Negative
2011-06-15,9.3000,126360000.0000,-2.1100,2631.4600,566880000.0000,-1.7600,1340.3400,298.4600,-1.4800,1265.4000,-1.7500,21.3200,33.3200,9.5000,-0.2000,79210000.0000,47150000.0000,2.0400,-4.1500,2678.7200,-47.2600,480750000.0000,86130000.0000,1.4800,-3.2400,1370.1800,-29.8400,302.9400,-4.4800,1.7400,-3.2200,1287.9000,-22.5000,1.2700,-3.0200,18.2600,3.0600,30.5700,2.7500,-0.0129,Negative
2011-06-16,9.1800,120640000.0000,-1.2900,2623.7000,563800000.0000,-0.2900,1327.2600,297.8300,-0.2100,1267.6000,0.1700,22.7300,35.7100,9.3000,-0.1200,126360000.0000,-5720000.0000,-2.1100,0.8200,2631.4600,-7.7600,566880000.0000,-3080000.0000,-1.7600,1.4700,1340.3400,-13.0800,298.4600,-0.6300,-1.4800,1.2700,1265.4000,2.2000,-1.7500,1.9200,21.3200,1.4100,33.3200,2.3900,0.0153,Positive
2011-06-17,9.3200,126570000.0000,1.5300,2616.4800,941780000.0000,-0.2800,1314.0300,299.8800,0.6900,1271.5000,0.3100,21.8500,35.0000,9.1800,0.1400,120640000.0000,5930000.0000,-1.2900,2.8200,2623.7000,-7.2200,563800000.0000,377980000.0000,-0.2900,0.0100,1327.2600,-13.2300,297.8300,2.0500,-0.2100,0.9000,1267.6000,3.9000,0.1700,0.1400,22.7300,-0.8800,35.7100,-0.7100,0.0075,Neutral
2011-06-20,9.3900,56680000.0000,0.7500,2629.6600,462400000.0000,0.5000,1318.5900,302.4800,0.8700,1278.4000,0.5400,19.9900,35.0100,9.3200,0.0700,126570000.0000,-69890000.0000,1.5300,-0.7800,2616.4800,13.1800,941780000.0000,-479380000.0000,-0.2800,0.7800,1314.0300,4.5600,299.8800,2.6000,0.6900,0.1800,1271.5000,6.9000,0.3100,0.2300,21.8500,-1.8600,35.0000,0.0100,0.0341,Positive
2011-06-21,9.7100,83670000.0000,3.4100,2687.2600,500030000.0000,2.1900,1354.3500,308.5600,2.0100,1295.5000,1.3400,18.8600,33.4900,9.3900,0.3200,56680000.0000,26990000.0000,0.7500,2.6600,2629.6600,57.6000,462400000.0000,37630000.0000,0.5000,1.6900,1318.5900,35.7600,302.4800,6.0800,0.8700,1.1400,1278.4000,17.1000,0.5400,0.8000,19.9900,-1.1300,35.0100,-1.5200,-0.0134,Negative
